repo_id,release_line_id,release_id,file_path,dep_count,dep_names,dep_versions
20474,1,1721,pyproject.toml,9,"[""astrapy"", ""black"", ""nbmake"", ""pytest"", ""ragstack-ai-colbert"", ""ragstack-ai-langchain"", ""ragstack-ai-llamaindex"", ""ruff"", ""yamllint""]","{""astrapy"": ""*"", ""black"": ""*"", ""nbmake"": ""*"", ""pytest"": ""^7.3.0"", ""ragstack-ai-colbert"": """", ""ragstack-ai-langchain"": """", ""ragstack-ai-llamaindex"": """", ""ruff"": ""*"", ""yamllint"": ""^1.34.0""}"
20474,1,1722,libs/colbert/pyproject.toml,6,"[""cassio"", ""colbert-ai"", ""nest-asyncio"", ""pyarrow"", ""ragstack-ai-tests-utils"", ""torch""]","{""cassio"": ""~0.1.7"", ""colbert-ai"": ""0.2.19"", ""nest-asyncio"": ""^1.6.0"", ""pyarrow"": ""14.0.1"", ""ragstack-ai-tests-utils"": """", ""torch"": ""2.2.1""}"
20474,1,1722,libs/langchain/pyproject.toml,13,"[""astrapy"", ""cassio"", ""langchain"", ""langchain-astradb"", ""langchain-community"", ""langchain-core"", ""langchain-google-genai"", ""langchain-google-vertexai"", ""langchain-nvidia-ai-endpoints"", ""langchain-openai"", ""ragstack-ai-colbert"", ""ragstack-ai-tests-utils"", ""unstructured""]","{""astrapy"": ""^1"", ""cassio"": ""~0.1.4"", ""langchain"": ""0.1.19"", ""langchain-astradb"": ""0.3.0"", ""langchain-community"": ""0.0.38"", ""langchain-core"": ""0.1.52"", ""langchain-google-genai"": ""0.0.11"", ""langchain-google-vertexai"": ""1.0.1"", ""langchain-nvidia-ai-endpoints"": ""0.0.9"", ""langchain-openai"": ""0.1.3"", ""ragstack-ai-colbert"": """", ""ragstack-ai-tests-utils"": """", ""unstructured"": ""0.12.5""}"
20474,1,1722,libs/llamaindex/pyproject.toml,18,"[""astrapy"", ""cassio"", ""llama-index"", ""llama-index-embeddings-azure-openai"", ""llama-index-embeddings-bedrock"", ""llama-index-embeddings-gemini"", ""llama-index-embeddings-langchain"", ""llama-index-llms-azure-openai"", ""llama-index-llms-bedrock"", ""llama-index-llms-gemini"", ""llama-index-llms-vertex"", ""llama-index-multi-modal-llms-gemini"", ""llama-index-vector-stores-astra-db"", ""llama-index-vector-stores-cassandra"", ""llama-parse"", ""ragstack-ai-colbert"", ""ragstack-ai-tests-utils"", ""unstructured""]","{""astrapy"": ""^1"", ""cassio"": ""~0.1.4"", ""llama-index"": ""0.10.31"", ""llama-index-embeddings-azure-openai"": ""0.1.7"", ""llama-index-embeddings-bedrock"": ""0.1.4"", ""llama-index-embeddings-gemini"": ""0.1.6"", ""llama-index-embeddings-langchain"": ""0.1.2"", ""llama-index-llms-azure-openai"": ""0.1.6"", ""llama-index-llms-bedrock"": ""0.1.7"", ""llama-index-llms-gemini"": ""0.1.7"", ""llama-index-llms-vertex"": ""0.1.5"", ""llama-index-multi-modal-llms-gemini"": ""0.1.5"", ""llama-index-vector-stores-astra-db"": ""0.1.7"", ""llama-index-vector-stores-cassandra"": ""0.1.3"", ""llama-parse"": ""0.4.1"", ""ragstack-ai-colbert"": """", ""ragstack-ai-tests-utils"": """", ""unstructured"": ""0.12.5""}"
20474,1,1722,pyproject.toml,9,"[""astrapy"", ""black"", ""nbmake"", ""pytest"", ""ragstack-ai-colbert"", ""ragstack-ai-langchain"", ""ragstack-ai-llamaindex"", ""ruff"", ""yamllint""]","{""astrapy"": ""*"", ""black"": ""*"", ""nbmake"": ""*"", ""pytest"": ""^7.3.0"", ""ragstack-ai-colbert"": """", ""ragstack-ai-langchain"": """", ""ragstack-ai-llamaindex"": """", ""ruff"": ""*"", ""yamllint"": ""^1.34.0""}"
20869,1,1735,pyproject.toml,0,[],{}
20869,1,1735,requirements.txt,14,"[""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": """", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1736,pyproject.toml,0,[],{}
20869,1,1736,requirements.txt,14,"[""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": """", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1737,pyproject.toml,0,[],{}
20869,1,1737,requirements.txt,14,"[""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": """", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1738,pyproject.toml,0,[],{}
20869,1,1738,requirements.txt,14,"[""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": """", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1739,pyproject.toml,0,[],{}
20869,1,1739,requirements.txt,14,"[""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": """", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1740,pyproject.toml,0,[],{}
20869,1,1740,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": """", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": """", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1741,pyproject.toml,0,[],{}
20869,1,1741,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": """", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": """", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1742,pyproject.toml,0,[],{}
20869,1,1742,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": """", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1743,pyproject.toml,0,[],{}
20869,1,1743,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1744,pyproject.toml,0,[],{}
20869,1,1744,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1745,pyproject.toml,0,[],{}
20869,1,1745,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1746,pyproject.toml,0,[],{}
20869,1,1746,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1747,pyproject.toml,0,[],{}
20869,1,1747,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1748,pyproject.toml,0,[],{}
20869,1,1748,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1749,pyproject.toml,0,[],{}
20869,1,1749,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1750,pyproject.toml,0,[],{}
20869,1,1750,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1751,pyproject.toml,0,[],{}
20869,1,1751,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1752,pyproject.toml,0,[],{}
20869,1,1752,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1753,pyproject.toml,0,[],{}
20869,1,1753,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1754,pyproject.toml,0,[],{}
20869,1,1754,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1755,pyproject.toml,0,[],{}
20869,1,1755,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1756,pyproject.toml,0,[],{}
20869,1,1756,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1757,pyproject.toml,0,[],{}
20869,1,1757,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1758,pyproject.toml,0,[],{}
20869,1,1758,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1759,pyproject.toml,0,[],{}
20869,1,1759,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1760,pyproject.toml,0,[],{}
20869,1,1760,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numpy"", ""praatio"", ""pynini"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numpy"": """", ""praatio"": "">=6.0"", ""pynini"": """", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
20869,1,1766,pyproject.toml,0,[],{}
20869,1,1766,requirements.txt,15,"[""biopython"", ""click"", ""dataclassy"", ""librosa"", ""numba"", ""numpy"", ""praatio"", ""pyyaml"", ""requests"", ""rich"", ""rich-click"", ""scikit-learn"", ""scipy"", ""sqlalchemy"", ""tqdm""]","{""biopython"": ""==1.79"", ""click"": """", ""dataclassy"": """", ""librosa"": """", ""numba"": """", ""numpy"": """", ""praatio"": "">=6.0"", ""pyyaml"": """", ""requests"": """", ""rich"": """", ""rich-click"": """", ""scikit-learn"": ""<1.3"", ""scipy"": """", ""sqlalchemy"": "">=2.0"", ""tqdm"": """"}"
